
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-02:09:52-13508)	
7472.822	0	6960.943	0	8160	0	7539.245	136	7539.245	57.4609999999999983	7539.245	1	7539.245	61.4609999999999983		
7477.784	0	7059.637	0	8220	0	7591.725	137	7591.725	101.8789999999999903	7591.725	3	7591.725	109.8789999999999903		
7481.846	0	7089.726	0	8280	0	7706.88	139	7706.88	56.68800000000000215	7706.88	1	7706.88	60.68800000000000215		
7515.399	0	7149.833	0	8340	0	7711.468	131	7711.468	555.63499999999999	7711.468	2	7711.468	561.63499999999999		
7646.192	0	7160.371	0	8400	0	7763.417	143	7763.417	36.92600000000000177	7763.417	1	7763.417	40.92600000000000177		
7693.805	0	7171.398	0	8460	0	7772.904	141	7772.904	63.2209999999999891	7772.904	4	7772.904	73.2210000000000034		
7699.683	0	7226.48	0	8520	0	7838.123	138	7838.123	320.7239999999999317	7838.123	0	7838.123	322.7239999999999317		
7701.359	0	7472.822	0	8580	0	7844.358	142	7844.358	130.9989999999999663	7844.358	5	7844.358	142.998999999999966		
7722.491	0	7477.784	0	8640	0	7866.891	144	7866.891	38.39399999999999102	7866.891	1	7866.891	42.39399999999999102		
7824.497	0	7481.846	0	8700	0	7970.246	145	7970.246	107.0649999999999975	7970.246	0	7970.246	109.0649999999999975		
