
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220303-15:14:27-20732)	
11205.718	0	7644.36	4	5820	0	11595.679	95	11595.679	529.163999999999986	11595.679	0	11595.679	531.163999999999986		
11225.38	0	7681.272	3	5880	0	11606.672	97	11606.672	375.291999999999915	11606.672	2	11606.672	381.291999999999915		
11361.867	94.9499999999999882	7732.324	4	5940	0	11654.546	99	11654.546	56.86699999999999	11654.546	0	11654.546	58.86699999999999		
11595.679	295.6939999999999587	7737.633	3	6000	0	11708.615	100	11708.615	95.9429999999999832	11708.615	2	11708.615	101.9429999999999832		
11606.672	251.649	7739.418	2	6060	0	11720.216	101	11720.216	63.6700000000000014	11720.216	0	11720.216	65.6699999999999873		
11654.546	249.031000000000005	7790.239	1	6120	1	11837.874	102	11837.874	123.2589999999999857	11837.874	2	11837.874	129.2589999999999572		
11708.615	216.7289999999999843	7815.506	0	6180	1	11892.074	98	11892.074	526.206999999999878	11892.074	1	11892.074	530.206999999999878		
11720.216	224.74599999999998	7820.62	1	6240	2	11900.207	103	11900.207	177.9909999999999847	11900.207	0	11900.207	179.9909999999999847		
11837.874	210.586000000000012	7939.041	2	6300	2	11977.588	105	11977.588	81.5139999999999813	11977.588	1	11977.588	85.5139999999999813		
11892.074	168.4189999999999822	8159.964	1	6360	3	12098.439	106	12098.439	113.4489999999999834	12098.439	0	12098.439	115.4489999999999833		
11982.99	0	8199.867	0	6420	5	12133.895	104	12133.895	290.020999999999957	12133.895	2	12133.895	296.020999999999957		
12207.881	0	8558.904	0	6480	3	12535.33	108	12535.33	226.755999999999971	12535.33	1	12535.33	230.755999999999971		
12304.574	0	8667.2	0	6540	4	12648.685	107	12648.685	438.803999999999972	12648.685	0	12648.685	440.8039999999999717		
12535.844	0	8764.844	0	6600	3	12841.757	109	12841.757	301.9130000000000095	12841.757	1	12841.757	305.9130000000000095		
12594.148	0	8785.618	0	6660	5	12890.336	112	12890.336	44.57899999999999337	12890.336	1	12890.336	48.57899999999999335		
12648.685	8.823000000000000355	8825.171	1	6720	5	13023.577	113	13023.577	129.240999999999985	13023.577	1	13023.577	133.240999999999985		
12841.757	149.4110000000000008	8836.717	0	6780	5	13027.623	110	13027.623	427.4750000000000217	13027.623	2	13027.623	433.4750000000000217		
12890.336	175.4739999999999888	8967.873	0	6840	6	13167.716	111	13167.716	517.030999999999947	13167.716	0	13167.716	519.030999999999947		
13023.577	243.762	9013.935	0	6900	7	13240.356	115	13240.356	206.7330000000000032	13240.356	2	13240.356	212.7330000000000032		
13027.623	35.7980000000000017	9155.242	1	6960	7	13250.486	114	13250.486	222.908999999999991	13250.486	1	13250.486	226.908999999999991		
13167.716	97.7750000000000054	9167.994	0	7020	7	13365.133	117	13365.133	118.7769999999999863	13365.133	2	13365.133	124.7769999999999863		
13240.356	66.72799999999998	9252.238	0	7080	6	13376.636	116	13376.636	206.9199999999999582	13376.636	0	13376.636	208.9199999999999582		
13277.909	0	9311.347	0	7140	5	13656.785	119	13656.785	285.6519999999999285	13656.785	2	13656.785	291.6519999999999282		
13365.133	86.90099999999998165	9622.391	0	7200	5	13716.251	120	13716.251	133.1080000000000036	13716.251	0	13716.251	135.1080000000000036		
13581.143	0	9843.56	0	7260	4	13979.082	121	13979.082	113.0409999999999965	13979.082	0	13979.082	115.0409999999999965		
13864.041	0	9896.627	0	7320	5	14071.037	122	14071.037	173.0679999999999828	14071.037	2	14071.037	179.0679999999999828		
13891.969	0	9901.975	1	7380	6	14097.054	123	14097.054	109.6159999999999851	14097.054	0	14097.054	111.6159999999999851		
13985.438	0	9933.542	2	7440	5	14193.709	124	14193.709	114.1919999999999782	14193.709	2	14193.709	120.1919999999999782		
14073.517	0	9952.635	1	7500	5	14380.402	118	14380.402	1098.492999999999935	14380.402	1	14380.402	1102.492999999999934		
14352.143	0	9990.94	2	7560	4	14583.085	125	14583.085	228.9420000000000066	14583.085	0	14583.085	230.9420000000000065		
14845.626	0	9997.352	1	7620	4	15090.326	127	15090.326	204.9649999999999741	15090.326	1	15090.326	208.9649999999999741		
14881.361	0	10019.869	0	7680	4	15121.216	128	15121.216	134.1429999999999718	15121.216	2	15121.216	140.1429999999999718		
14981.073	0	10086.538	1	7740	2	15179.051	126	15179.051	331.4249999999999532	15179.051	0	15179.051	333.4249999999999532		
15178.461	0	10106.509	0	7800	1	15452.891	129	15452.891	270.4299999999999492	15452.891	1	15452.891	274.4299999999999492		
15238.639	0	10731.264	0	7860	1	15652.566	131	15652.566	250.329000000000007	15652.566	2	15652.566	256.32899999999995		
15396.237	0	10784.055	0	7920	1	15766.12	130	15766.12	525.480999999999994	15766.12	0	15766.12	527.480999999999994		
15452.891	35.5789999999999934	10956.59	0	7980	2	15791.738	133	15791.738	133.1719999999999681	15791.738	2	15791.738	139.1719999999999681		
15652.566	213.1990000000000116	11064.515	0	8040	2	15969.028	132	15969.028	512.136999999999942	15969.028	1	15969.028	516.136999999999942		
15965.002	0	11205.718	0	8100	2	16416.973	134	16416.973	449.971000000000002	16416.973	0	16416.973	451.971000000000002		
16457.687	0	11225.38	0	8160	1	16490.975	135	16490.975	31.28799999999999657	16490.975	0	16490.975	33.28799999999999657		
16467.61	0	11266.917	1	8220	0	16556.531	136	16556.531	84.920999999999992	16556.531	1	16556.531	88.920999999999992		
16475.734	0	11299.985	2	8280	0	16702.097	139	16702.097	83.3769999999999808	16702.097	1	16702.097	87.3769999999999808		
16542.841	0	11355.023	3	8340	0	17034.905	137	17034.905	553.1710000000000475	17034.905	2	17034.905	559.1710000000000475		
16614.72	0	11361.867	2	8400	0	17137.348	141	17137.348	96.4429999999999832	17137.348	2	17137.348	102.4429999999999832		
16709.946	0	11405.515	3	8460	0	17151.97	140	17151.97	438.024	17151.97	1	17151.97	442.024		
17034.905	313.2019999999999967	11491.886	4	8520	0	17156.289	138	17156.289	611.4479999999998635	17156.289	0	17156.289	613.4479999999998635		
17137.348	412.291999999999915	11495.47	5	8580	0	17187.2	142	17187.2	43.85199999999998945	17187.2	2	17187.2	49.85199999999998945		
17151.97	384.6499999999999755	11595.679	4	8640	0	17202.758	143	17202.758	46.78799999999999655	17202.758	1	17202.758	50.78799999999999655		
17156.289	73.92900000000000175	11606.672	3	8700	0	17377.331	145	17377.331	184.1309999999999712	17377.331	2	17377.331	190.1309999999999712		
17187.2	3.84100000000000017	11627.288	4	8760	0	17461.653	146	17461.653	200.9250000000000108	17461.653	1	17461.653	204.9250000000000108		
17256.728	0	11654.546	3	8820	0	17524.409	144	17524.409	366.1200000000000032	17524.409	0	17524.409	368.1200000000000032		
17419.239	0	11708.615	2	8880	0	17599.956	149	17599.956	73.54699999999999675	17599.956	0	17599.956	75.54699999999999675		
17461.653	36.43800000000000225	11720.216	1	8940	0	17751.253	147	17751.253	326.014000000000009	17751.253	2	17751.253	332.014000000000009		
17524.409	34.4879999999999994	11723.655	2	9000	0	17868.283	151	17868.283	111.0300000000000008	17868.283	2	17868.283	117.0300000000000007		
17599.956	74.5749999999999883	11837.874	1	9060	0	17934.34	148	17934.34	468.68700000000001	17934.34	1	17934.34	472.68700000000001		
17751.253	168.2149999999999743	11892.074	0	9120	0	17996.438	150	17996.438	394.4819999999999695	17996.438	0	17996.438	396.4819999999999695		
17868.283	87.5979999999999844	11982.99	0	9180	0	18181.227	154	18181.227	154.6809999999999827	18181.227	0	18181.227	156.6809999999999827		
17980.631	0	12207.881	0	9240	0	18182.433	152	18182.433	308.1499999999999757	18182.433	2	18182.433	314.1499999999999757		
18024.546	0	12304.574	0	9300	0	18373.972	155	18373.972	190.7450000000000038	18373.972	0	18373.972	192.7450000000000038		
18181.227	25.35199999999999667	12535.844	0	9360	0	18691.992	157	18691.992	316.0199999999999805	18691.992	0	18691.992	318.0199999999999805		
18182.433	12.38599999999999918	12594.148	0	9420	0	18743.548	156	18743.548	555.1150000000000065	18743.548	2	18743.548	561.1150000000000065		
18373.972	178.6129999999999987	12639.862	1	9480	0	18946.733	158	18946.733	252.7409999999999845	18946.733	0	18946.733	254.7409999999999845		
18691.992	365.4439999999999582	12648.685	0	9540	0	18979.681	159	18979.681	230.1329999999999806	18979.681	2	18979.681	236.1329999999999805		
18743.548	333.2519999999999515	12692.346	1	9600	0	19188.464	160	19188.464	239.730999999999994	19188.464	0	19188.464	241.730999999999994		
18946.733	474.464999999999916	12714.862	2	9660	0	19192.579	153	19192.579	1207.947999999999862	19192.579	1	19192.579	1211.947999999999862		
18979.681	437.764999999999985	12779.815	3	9720	0	19226.204	161	19226.204	240.5229999999999667	19226.204	2	19226.204	246.5229999999999667		
19188.464	622.5729999999998635	12841.757	2	9780	0	19307.362	164	19307.362	75.15799999999998675	19307.362	2	19307.362	81.15799999999998675		
19192.579	557.49199999999996	12890.336	1	9840	0	19325.238	163	19325.238	128.6589999999999913	19325.238	1	19325.238	132.6589999999999913		
19226.204	585.210000000000035	12991.825	2	9900	0	19357.351	165	19357.351	43.9889999999999899	19357.351	2	19357.351	49.9889999999999899		
19307.362	492.538999999999986	13023.577	1	9960	1	19376.237	162	19376.237	185.7729999999999668	19376.237	0	19376.237	187.7729999999999668		
19325.238	473.3199999999999345	13027.623	0	10020	0	19434.35	167	19434.35	70.9989999999999949	19434.35	2	19434.35	76.99899999999999485		
19357.351	494.785999999999943	13069.941	1	10080	0	19569.572	169	19569.572	129.2219999999999796	19569.572	2	19569.572	135.2219999999999795		
19376.237	257.8859999999999662	13167.716	0	10140	0	19613.069	168	19613.069	234.831999999999993	19613.069	0	19613.069	236.831999999999993		
19434.35	113.6119999999999942	13173.628	1	10200	0	19692.638	166	19692.638	363.3999999999999755	19692.638	1	19692.638	367.3999999999999755		
19635.765	0	13240.356	0	10260	0	19807.197	170	19807.197	169.4319999999999587	19807.197	0	19807.197	171.4319999999999587		
19802.912	0	13277.909	0	10320	0	19900.129	172	19900.129	85.32200000000000235	19900.129	0	19900.129	87.32200000000000235		
19812.807	0	13278.232	1	10380	0	20212.967	173	20212.967	259.977999999999951	20212.967	0	20212.967	261.977999999999951		
19950.989	0	13365.133	0	10440	0	20307.734	171	20307.734	500.8220000000000005	20307.734	1	20307.734	504.8220000000000005		
20157.772	0	13581.143	0	10500	0	20638	175	20638	189.4459999999999688	20638	0	20638	191.4459999999999688		
20446.554	0	13864.041	0	10560	0	20784.884	176	20784.884	317.807000000000015	20784.884	1	20784.884	321.807000000000015		
20463.077	0	13891.969	0	10620	0	20813.751	174	20813.751	649.979000000000039	20813.751	2	20813.751	655.979000000000039		
20638	164.9660000000000075	13985.438	0	10680	0	20868.248	177	20868.248	228.2479999999999895	20868.248	0	20868.248	230.2479999999999895		
20784.884	301.6119999999999655	14073.517	0	10740	0	20881.044	179	20881.044	61.29299999999999185	20881.044	2	20881.044	67.2930000000000061		
20813.751	312.6009999999999977	14352.143	0	10800	0	20954.223	180	20954.223	83.9749999999999939	20954.223	0	20954.223	85.9749999999999939		
20868.248	305.9230000000000007	14845.626	0	10860	0	20955.104	178	20955.104	166.21999999999997	20955.104	1	20955.104	170.21999999999997		
20881.044	308.5079999999999232	14881.361	0	10920	0	21081.363	181	21081.363	194.3189999999999595	21081.363	2	21081.363	200.3189999999999595		
20954.223	315.4249999999999532	14981.073	0	10980	0	21097.387	182	21097.387	141.1639999999999867	21097.387	0	21097.387	143.1639999999999867		
20955.104	72.30500000000000655	15178.461	0	11040	0	21140.565	183	21140.565	181.461000000000012	21140.565	1	21140.565	185.461000000000012		
21081.363	116.7390000000000038	15238.639	0	11100	0	21589.441	186	21589.441	222.4929999999999945	21589.441	1	21589.441	226.4929999999999945		
21164.955	0	15396.237	0	11160	0	21638.7	185	21638.7	471.745000000000003	21638.7	0	21638.7	473.745000000000003		
